tcId,nTransfers,duration,cost,walkDistance,startTime,endTime,agencies,modes,routes,stops,details
1,0,2h4m,8040,0,08:20:00,10:24:00,Vy Buss,COACH,VY1,RB:NSR:Quay:11991,Notodden skysstasjon(NSR:Quay:36202) ~ COACH VY1 8:20 10:24
1,0,1h50m,7200,0,09:25:00,11:15:00,N-W,COACH,NW180,RB:NSR:Quay:11987,Notodden skysstasjon(NSR:Quay:99952) ~ COACH NW180 9:25 11:15
1,0,2h4m,8040,0,09:20:00,11:24:00,Vy Buss,COACH,VY1,RB:NSR:Quay:11991,Notodden skysstasjon(NSR:Quay:36202) ~ COACH VY1 9:20 11:24
2,1,3h2m,12670,194,11:54:00,14:56:00,Vy,RAIL,F4|L1,RB:NSR:Quay:697|RB:NSR:Quay:696|RB:NSR:Quay:945,Gol stasjon(NSR:Quay:530) ~ RAIL F4 11:54 14:42 ~ Asker stasjon(NSR:Quay:697) ~ Walk 2m44s ~ Asker stasjon(NSR:Quay:696) ~ RAIL L1 14:48 14:56
3,1,30m33s,3823,232,15:00:00,15:30:33,RUT,BUS,250|37,RB:NSR:Quay:7373|RB:NSR:Quay:7349|RB:NSR:Quay:104029|RB:NSR:Quay:11960,IKEA Slependen(NSR:Quay:7944) ~ BUS 250 15:00 15:16 ~ Nationaltheatret(NSR:Quay:7373) ~ Walk 1m39s ~ Nationaltheatret(NSR:Quay:7349) ~ BUS 37 15:20 15:29 ~ Oslo bussterminal(NSR:Quay:104029) ~ Walk 1m33s
3,1,30m33s,3823,232,15:05:00,15:35:33,RUT,BUS,250|37,RB:NSR:Quay:7373|RB:NSR:Quay:7349|RB:NSR:Quay:104029|RB:NSR:Quay:11960,IKEA Slependen(NSR:Quay:7944) ~ BUS 250 15:05 15:21 ~ Nationaltheatret(NSR:Quay:7373) ~ Walk 1m39s ~ Nationaltheatret(NSR:Quay:7349) ~ BUS 37 15:25 15:34 ~ Oslo bussterminal(NSR:Quay:104029) ~ Walk 1m33s
3,1,30m33s,3823,232,15:10:00,15:40:33,RUT,BUS,250|37,RB:NSR:Quay:7373|RB:NSR:Quay:7349|RB:NSR:Quay:104029|RB:NSR:Quay:11960,IKEA Slependen(NSR:Quay:7944) ~ BUS 250 15:10 15:26 ~ Nationaltheatret(NSR:Quay:7373) ~ Walk 1m39s ~ Nationaltheatret(NSR:Quay:7349) ~ BUS 37 15:30 15:39 ~ Oslo bussterminal(NSR:Quay:104029) ~ Walk 1m33s
3,1,30m33s,3823,232,15:15:00,15:45:33,RUT,BUS,250|37,RB:NSR:Quay:7373|RB:NSR:Quay:7349|RB:NSR:Quay:104029|RB:NSR:Quay:11960,IKEA Slependen(NSR:Quay:7944) ~ BUS 250 15:15 15:31 ~ Nationaltheatret(NSR:Quay:7373) ~ Walk 1m39s ~ Nationaltheatret(NSR:Quay:7349) ~ BUS 37 15:35 15:44 ~ Oslo bussterminal(NSR:Quay:104029) ~ Walk 1m33s
3,1,30m33s,3823,232,15:20:00,15:50:33,RUT,BUS,250|37,RB:NSR:Quay:7373|RB:NSR:Quay:7349|RB:NSR:Quay:104029|RB:NSR:Quay:11960,IKEA Slependen(NSR:Quay:7944) ~ BUS 250 15:20 15:36 ~ Nationaltheatret(NSR:Quay:7373) ~ Walk 1m39s ~ Nationaltheatret(NSR:Quay:7349) ~ BUS 37 15:40 15:49 ~ Oslo bussterminal(NSR:Quay:104029) ~ Walk 1m33s
3,1,30m33s,3823,232,15:25:00,15:55:33,RUT,BUS,250|37,RB:NSR:Quay:7373|RB:NSR:Quay:7349|RB:NSR:Quay:104029|RB:NSR:Quay:11960,IKEA Slependen(NSR:Quay:7944) ~ BUS 250 15:25 15:41 ~ Nationaltheatret(NSR:Quay:7373) ~ Walk 1m39s ~ Nationaltheatret(NSR:Quay:7349) ~ BUS 37 15:45 15:54 ~ Oslo bussterminal(NSR:Quay:104029) ~ Walk 1m33s
3,1,30m33s,3823,232,15:30:00,16:00:33,RUT,BUS,250|37,RB:NSR:Quay:7373|RB:NSR:Quay:7349|RB:NSR:Quay:104029|RB:NSR:Quay:11960,IKEA Slependen(NSR:Quay:7944) ~ BUS 250 15:30 15:46 ~ Nationaltheatret(NSR:Quay:7373) ~ Walk 1m39s ~ Nationaltheatret(NSR:Quay:7349) ~ BUS 37 15:50 15:59 ~ Oslo bussterminal(NSR:Quay:104029) ~ Walk 1m33s
3,1,30m33s,3823,232,15:35:00,16:05:33,RUT,BUS,250|37,RB:NSR:Quay:7373|RB:NSR:Quay:7349|RB:NSR:Quay:104029|RB:NSR:Quay:11960,IKEA Slependen(NSR:Quay:7944) ~ BUS 250 15:35 15:51 ~ Nationaltheatret(NSR:Quay:7373) ~ Walk 1m39s ~ Nationaltheatret(NSR:Quay:7349) ~ BUS 37 15:55 16:04 ~ Oslo bussterminal(NSR:Quay:104029) ~ Walk 1m33s
3,1,30m33s,3823,232,15:40:00,16:10:33,RUT,BUS,250|37,RB:NSR:Quay:7373|RB:NSR:Quay:7349|RB:NSR:Quay:104029|RB:NSR:Quay:11960,IKEA Slependen(NSR:Quay:7944) ~ BUS 250 15:40 15:56 ~ Nationaltheatret(NSR:Quay:7373) ~ Walk 1m39s ~ Nationaltheatret(NSR:Quay:7349) ~ BUS 37 16:00 16:09 ~ Oslo bussterminal(NSR:Quay:104029) ~ Walk 1m33s
3,1,30m33s,3823,232,15:45:00,16:15:33,RUT,BUS,250|37,RB:NSR:Quay:7373|RB:NSR:Quay:7349|RB:NSR:Quay:104029|RB:NSR:Quay:11960,IKEA Slependen(NSR:Quay:7944) ~ BUS 250 15:45 16:01 ~ Nationaltheatret(NSR:Quay:7373) ~ Walk 1m39s ~ Nationaltheatret(NSR:Quay:7349) ~ BUS 37 16:05 16:14 ~ Oslo bussterminal(NSR:Quay:104029) ~ Walk 1m33s
3,1,30m33s,3823,232,15:50:00,16:20:33,RUT,BUS,250|37,RB:NSR:Quay:7373|RB:NSR:Quay:7349|RB:NSR:Quay:104029|RB:NSR:Quay:11960,IKEA Slependen(NSR:Quay:7944) ~ BUS 250 15:50 16:06 ~ Nationaltheatret(NSR:Quay:7373) ~ Walk 1m39s ~ Nationaltheatret(NSR:Quay:7349) ~ BUS 37 16:10 16:19 ~ Oslo bussterminal(NSR:Quay:104029) ~ Walk 1m33s
3,1,30m33s,3823,232,15:55:00,16:25:33,RUT,BUS,250|37,RB:NSR:Quay:7373|RB:NSR:Quay:7349|RB:NSR:Quay:104029|RB:NSR:Quay:11960,IKEA Slependen(NSR:Quay:7944) ~ BUS 250 15:55 16:11 ~ Nationaltheatret(NSR:Quay:7373) ~ Walk 1m39s ~ Nationaltheatret(NSR:Quay:7349) ~ BUS 37 16:15 16:24 ~ Oslo bussterminal(NSR:Quay:104029) ~ Walk 1m33s
3,1,30m33s,3823,232,16:00:00,16:30:33,RUT,BUS,250|37,RB:NSR:Quay:7373|RB:NSR:Quay:7349|RB:NSR:Quay:104029|RB:NSR:Quay:11960,IKEA Slependen(NSR:Quay:7944) ~ BUS 250 16:00 16:16 ~ Nationaltheatret(NSR:Quay:7373) ~ Walk 1m39s ~ Nationaltheatret(NSR:Quay:7349) ~ BUS 37 16:20 16:29 ~ Oslo bussterminal(NSR:Quay:104029) ~ Walk 1m33s
3,1,30m33s,3823,232,16:05:00,16:35:33,RUT,BUS,250|37,RB:NSR:Quay:7373|RB:NSR:Quay:7349|RB:NSR:Quay:104029|RB:NSR:Quay:11960,IKEA Slependen(NSR:Quay:7944) ~ BUS 250 16:05 16:21 ~ Nationaltheatret(NSR:Quay:7373) ~ Walk 1m39s ~ Nationaltheatret(NSR:Quay:7349) ~ BUS 37 16:25 16:34 ~ Oslo bussterminal(NSR:Quay:104029) ~ Walk 1m33s
3,1,30m33s,3823,232,16:10:00,16:40:33,RUT,BUS,250|37,RB:NSR:Quay:7373|RB:NSR:Quay:7349|RB:NSR:Quay:104029|RB:NSR:Quay:11960,IKEA Slependen(NSR:Quay:7944) ~ BUS 250 16:10 16:26 ~ Nationaltheatret(NSR:Quay:7373) ~ Walk 1m39s ~ Nationaltheatret(NSR:Quay:7349) ~ BUS 37 16:30 16:39 ~ Oslo bussterminal(NSR:Quay:104029) ~ Walk 1m33s
3,1,30m33s,3823,232,16:15:00,16:45:33,RUT,BUS,250|37,RB:NSR:Quay:7373|RB:NSR:Quay:7349|RB:NSR:Quay:104029|RB:NSR:Quay:11960,IKEA Slependen(NSR:Quay:7944) ~ BUS 250 16:15 16:31 ~ Nationaltheatret(NSR:Quay:7373) ~ Walk 1m39s ~ Nationaltheatret(NSR:Quay:7349) ~ BUS 37 16:35 16:44 ~ Oslo bussterminal(NSR:Quay:104029) ~ Walk 1m33s
3,1,30m33s,3823,232,16:20:00,16:50:33,RUT,BUS,250|37,RB:NSR:Quay:7373|RB:NSR:Quay:7349|RB:NSR:Quay:104029|RB:NSR:Quay:11960,IKEA Slependen(NSR:Quay:7944) ~ BUS 250 16:20 16:36 ~ Nationaltheatret(NSR:Quay:7373) ~ Walk 1m39s ~ Nationaltheatret(NSR:Quay:7349) ~ BUS 37 16:40 16:49 ~ Oslo bussterminal(NSR:Quay:104029) ~ Walk 1m33s
3,1,30m33s,3823,232,16:25:00,16:55:33,RUT,BUS,250|37,RB:NSR:Quay:7373|RB:NSR:Quay:7349|RB:NSR:Quay:104029|RB:NSR:Quay:11960,IKEA Slependen(NSR:Quay:7944) ~ BUS 250 16:25 16:41 ~ Nationaltheatret(NSR:Quay:7373) ~ Walk 1m39s ~ Nationaltheatret(NSR:Quay:7349) ~ BUS 37 16:45 16:54 ~ Oslo bussterminal(NSR:Quay:104029) ~ Walk 1m33s
4,3,3h30m,16520,456,16:30:00,20:00:00,Vy|Vy Buss|ØstKol,BUS|COACH|RAIL,305|RE20|4|VY6,RB:NSR:Quay:4462|RB:NSR:Quay:316|RB:NSR:Quay:392|RB:NSR:Quay:4015|RB:NSR:Quay:2850|RB:NSR:Quay:2845|RB:NSR:Quay:3168,Sponvika(NSR:Quay:5298) ~ BUS 305 16:30 17:05 ~ Halden bussterminal(NSR:Quay:4462) ~ Walk 2m37s ~ Halden stasjon(NSR:Quay:316) ~ RAIL RE20 18:14 18:45 ~ Fredrikstad stasjon(NSR:Quay:392) ~ Walk 1m21s ~ Fredrikstad stasjon(NSR:Quay:4015) ~ BUS 4 19:10 19:15 ~ Fredrikstad bussterminal(NSR:Quay:2850) ~ Walk 2m25s ~ Fredrikstad bussterminal(NSR:Quay:2845) ~ COACH VY6 19:25 20:00
4,2,3h30m,18563,1262,16:30:00,20:00:00,Vy|Vy Buss|ØstKol,BUS|COACH|RAIL,305|RE20|VY6,RB:NSR:Quay:4462|RB:NSR:Quay:316|RB:NSR:Quay:392|RB:NSR:Quay:2845|RB:NSR:Quay:3168,Sponvika(NSR:Quay:5298) ~ BUS 305 16:30 17:05 ~ Halden bussterminal(NSR:Quay:4462) ~ Walk 2m37s ~ Halden stasjon(NSR:Quay:316) ~ RAIL RE20 18:14 18:45 ~ Fredrikstad stasjon(NSR:Quay:392) ~ Walk 14m22s ~ Fredrikstad bussterminal(NSR:Quay:2845) ~ COACH VY6 19:25 20:00
5,1,1h12m,5670,0,13:10:00,14:22:00,ØstKol,BUS,418|401,RB:NSR:Quay:3902|RB:NSR:Quay:1620,Ørje busstorg(NSR:Quay:1439) ~ BUS 418 13:10 13:40 ~ Mysen stasjon(NSR:Quay:3902) ~ BUS 401 14:00 14:22
7,2,1h1m,7671,530,17:02:00,18:03:00,RUT,BUS|SUBWAY,81|5|56,RB:NSR:Quay:7159|RB:NSR:Quay:7183|RB:NSR:Quay:11115|RB:NSR:Quay:104047|RB:NSR:Quay:12232,Prinsdal(NSR:Quay:12463) ~ BUS 81 17:02 17:26 ~ Jernbanetorget(NSR:Quay:7159) ~ Walk 7m26s ~ Jernbanetorget(NSR:Quay:7183) ~ SUBWAY 5 17:36 17:46 ~ Storo(NSR:Quay:11115) ~ Walk 1m57s ~ Storo(NSR:Quay:104047) ~ BUS 56 17:50 18:03
7,2,1h6m,6896,207,17:12:00,18:18:00,RUT,BUS|SUBWAY,81|5|56,RB:NSR:Quay:7350|RB:NSR:Quay:7333|RB:NSR:Quay:11115|RB:NSR:Quay:104047|RB:NSR:Quay:12232,Prinsdal(NSR:Quay:12463) ~ BUS 81 17:12 17:41 ~ Nationaltheatret(NSR:Quay:7350) ~ Walk 1m45s ~ Nationaltheatret(NSR:Quay:7333) ~ SUBWAY 5 17:48 18:01 ~ Storo(NSR:Quay:11115) ~ Walk 1m57s ~ Storo(NSR:Quay:104047) ~ BUS 56 18:05 18:18
7,2,1h16m,7158,167,17:02:00,18:18:00,RUT,BUS|TRAM,81|15|56,RB:NSR:Quay:101778|RB:NSR:Quay:7246|RB:NSR:Quay:11124|RB:NSR:Quay:104047|RB:NSR:Quay:12232,Prinsdal(NSR:Quay:12463) ~ BUS 81 17:02 17:27 ~ Kvadraturen(NSR:Quay:101778) ~ Walk 2m27s ~ Dronningens gate(NSR:Quay:7246) ~ TRAM 15 17:40 17:59 ~ Storo(NSR:Quay:11124) ~ Walk 8s ~ Storo(NSR:Quay:104047) ~ BUS 56 18:05 18:18
7,2,1h11m,6858,167,17:22:00,18:33:00,RUT,BUS|TRAM,81|12|56,RB:NSR:Quay:101778|RB:NSR:Quay:7246|RB:NSR:Quay:11124|RB:NSR:Quay:104047|RB:NSR:Quay:12232,Prinsdal(NSR:Quay:12463) ~ BUS 81 17:22 17:47 ~ Kvadraturen(NSR:Quay:101778) ~ Walk 2m27s ~ Dronningens gate(NSR:Quay:7246) ~ TRAM 12 17:56 18:15 ~ Storo(NSR:Quay:11124) ~ Walk 8s ~ Storo(NSR:Quay:104047) ~ BUS 56 18:20 18:33
7,2,1h1m,7671,530,17:32:00,18:33:00,RUT,BUS|SUBWAY,81|5|56,RB:NSR:Quay:7159|RB:NSR:Quay:7183|RB:NSR:Quay:11115|RB:NSR:Quay:104047|RB:NSR:Quay:12232,Prinsdal(NSR:Quay:12463) ~ BUS 81 17:32 17:56 ~ Jernbanetorget(NSR:Quay:7159) ~ Walk 7m26s ~ Jernbanetorget(NSR:Quay:7183) ~ SUBWAY 5 18:06 18:16 ~ Storo(NSR:Quay:11115) ~ Walk 1m57s ~ Storo(NSR:Quay:104047) ~ BUS 56 18:20 18:33
7,2,1h6m,6896,207,17:42:00,18:48:00,RUT,BUS|SUBWAY,81|5|56,RB:NSR:Quay:7350|RB:NSR:Quay:7333|RB:NSR:Quay:11115|RB:NSR:Quay:104047|RB:NSR:Quay:12232,Prinsdal(NSR:Quay:12463) ~ BUS 81 17:42 18:11 ~ Nationaltheatret(NSR:Quay:7350) ~ Walk 1m45s ~ Nationaltheatret(NSR:Quay:7333) ~ SUBWAY 5 18:18 18:31 ~ Storo(NSR:Quay:11115) ~ Walk 1m57s ~ Storo(NSR:Quay:104047) ~ BUS 56 18:35 18:48
7,2,1h16m,7158,167,17:32:00,18:48:00,RUT,BUS|TRAM,81|15|56,RB:NSR:Quay:101778|RB:NSR:Quay:7246|RB:NSR:Quay:11124|RB:NSR:Quay:104047|RB:NSR:Quay:12232,Prinsdal(NSR:Quay:12463) ~ BUS 81 17:32 17:57 ~ Kvadraturen(NSR:Quay:101778) ~ Walk 2m27s ~ Dronningens gate(NSR:Quay:7246) ~ TRAM 15 18:10 18:29 ~ Storo(NSR:Quay:11124) ~ Walk 8s ~ Storo(NSR:Quay:104047) ~ BUS 56 18:35 18:48
7,2,1h11m,6950,168,18:07:00,19:18:00,RUT,BUS|TRAM,81|12|56,RB:NSR:Quay:7159|RB:NSR:Quay:7246|RB:NSR:Quay:11124|RB:NSR:Quay:104047|RB:NSR:Quay:12232,Prinsdal(NSR:Quay:12463) ~ BUS 81 18:07 18:31 ~ Jernbanetorget(NSR:Quay:7159) ~ Walk 2m49s ~ Dronningens gate(NSR:Quay:7246) ~ TRAM 12 18:36 18:55 ~ Storo(NSR:Quay:11124) ~ Walk 8s ~ Storo(NSR:Quay:104047) ~ BUS 56 19:05 19:18
7,2,1h11m,6950,168,18:37:00,19:48:00,RUT,BUS|TRAM,81|12|56,RB:NSR:Quay:7159|RB:NSR:Quay:7246|RB:NSR:Quay:11124|RB:NSR:Quay:104047|RB:NSR:Quay:12232,Prinsdal(NSR:Quay:12463) ~ BUS 81 18:37 19:01 ~ Jernbanetorget(NSR:Quay:7159) ~ Walk 2m49s ~ Dronningens gate(NSR:Quay:7246) ~ TRAM 12 19:06 19:25 ~ Storo(NSR:Quay:11124) ~ Walk 8s ~ Storo(NSR:Quay:104047) ~ BUS 56 19:35 19:48
9,1,24m19s,5543,854,15:08:43,15:33:02,Innlandstrafikk,BUS,B4|600,RB:NSR:Quay:24136|RB:NSR:Quay:24365|RB:NSR:Quay:24377|RB:NSR:Quay:24454|RB:NSR:Quay:24714,Steinvegen(NSR:Quay:24320) ~ Walk 7m17s ~ Smestadmoen(NSR:Quay:24136) ~ BUS B4 15:16 15:22 ~ Lillehammer skysstasjon(NSR:Quay:24365) ~ Walk 19s ~ Lillehammer skysstasjon(NSR:Quay:24377) ~ BUS 600 15:25 15:29 ~ Åretta ungdomsskole Hamarvegen(NSR:Quay:24454) ~ Walk 4m2s
9,1,29m23s,4466,476,15:14:39,15:44:02,Innlandstrafikk,BUS,B2|602,RB:NSR:Quay:24192|RB:NSR:Quay:24365|RB:NSR:Quay:24377|RB:NSR:Quay:24454|RB:NSR:Quay:24714,Steinvegen(NSR:Quay:24320) ~ Walk 2m21s ~ Smestad(NSR:Quay:24192) ~ BUS B2 15:17 15:26 ~ Lillehammer skysstasjon(NSR:Quay:24365) ~ Walk 19s ~ Lillehammer skysstasjon(NSR:Quay:24377) ~ BUS 602 15:35 15:40 ~ Åretta ungdomsskole Hamarvegen(NSR:Quay:24454) ~ Walk 4m2s
9,0,25m23s,3545,453,15:29:39,15:55:02,Innlandstrafikk,BUS,B2,RB:NSR:Quay:24192|RB:NSR:Quay:24454|RB:NSR:Quay:24714,Steinvegen(NSR:Quay:24320) ~ Walk 2m21s ~ Smestad(NSR:Quay:24192) ~ BUS B2 15:32 15:51 ~ Åretta ungdomsskole Hamarvegen(NSR:Quay:24454) ~ Walk 4m2s
9,1,23m23s,4106,476,15:44:39,16:08:02,Innlandstrafikk,BUS,B2|600,RB:NSR:Quay:24192|RB:NSR:Quay:24365|RB:NSR:Quay:24377|RB:NSR:Quay:24454|RB:NSR:Quay:24714,Steinvegen(NSR:Quay:24320) ~ Walk 2m21s ~ Smestad(NSR:Quay:24192) ~ BUS B2 15:47 15:56 ~ Lillehammer skysstasjon(NSR:Quay:24365) ~ Walk 19s ~ Lillehammer skysstasjon(NSR:Quay:24377) ~ BUS 600 16:00 16:04 ~ Åretta ungdomsskole Hamarvegen(NSR:Quay:24454) ~ Walk 4m2s
9,0,25m23s,3545,453,15:59:39,16:25:02,Innlandstrafikk,BUS,B2,RB:NSR:Quay:24192|RB:NSR:Quay:24454|RB:NSR:Quay:24714,Steinvegen(NSR:Quay:24320) ~ Walk 2m21s ~ Smestad(NSR:Quay:24192) ~ BUS B2 16:02 16:21 ~ Åretta ungdomsskole Hamarvegen(NSR:Quay:24454) ~ Walk 4m2s
9,1,29m23s,4466,476,16:14:39,16:44:02,Innlandstrafikk,BUS,B2|602,RB:NSR:Quay:24192|RB:NSR:Quay:24365|RB:NSR:Quay:24377|RB:NSR:Quay:24454|RB:NSR:Quay:24714,Steinvegen(NSR:Quay:24320) ~ Walk 2m21s ~ Smestad(NSR:Quay:24192) ~ BUS B2 16:17 16:26 ~ Lillehammer skysstasjon(NSR:Quay:24365) ~ Walk 19s ~ Lillehammer skysstasjon(NSR:Quay:24377) ~ BUS 602 16:35 16:40 ~ Åretta ungdomsskole Hamarvegen(NSR:Quay:24454) ~ Walk 4m2s
9,0,25m23s,3545,453,16:29:39,16:55:02,Innlandstrafikk,BUS,B2,RB:NSR:Quay:24192|RB:NSR:Quay:24454|RB:NSR:Quay:24714,Steinvegen(NSR:Quay:24320) ~ Walk 2m21s ~ Smestad(NSR:Quay:24192) ~ BUS B2 16:32 16:51 ~ Åretta ungdomsskole Hamarvegen(NSR:Quay:24454) ~ Walk 4m2s
10,2,2h16m40s,18262,2616,08:05:09,10:21:49,Brakar|Vy,BUS|RAIL,101|100|F4,RB:NSR:Quay:26293|RB:NSR:Quay:26535|RB:NSR:Quay:26534|RB:NSR:Quay:29303|RB:NSR:Quay:22|RB:NSR:Quay:258|RB:NSR:Quay:27284,Hokksund stasjon(NSR:Quay:402) ~ Walk 51s ~ Hokksund stasjon(NSR:Quay:26293) ~ BUS 101 8:06 8:09 ~ Falkbanen(NSR:Quay:26535) ~ Walk 1m2s ~ Falkbanen(NSR:Quay:26534) ~ BUS 100 8:16 8:49 ~ Drammen busstasjon(NSR:Quay:29303) ~ Walk 5m13s ~ Drammen stasjon(NSR:Quay:22) ~ RAIL F4 9:00 9:53 ~ Hønefoss stasjon(NSR:Quay:258) ~ Walk 28m49s
10,4,2h25m51s,14083,656,08:05:09,10:31:00,Brakar|N-W|Vy,BUS|COACH|RAIL,101|100|RE10|NW150|228,RB:NSR:Quay:26293|RB:NSR:Quay:26535|RB:NSR:Quay:26534|RB:NSR:Quay:29303|RB:NSR:Quay:22|RB:NSR:Quay:993|RB:NSR:Quay:7263|RB:NSR:Quay:29657|RB:NSR:Quay:27284,Hokksund stasjon(NSR:Quay:402) ~ Walk 51s ~ Hokksund stasjon(NSR:Quay:26293) ~ BUS 101 8:06 8:09 ~ Falkbanen(NSR:Quay:26535) ~ Walk 1m2s ~ Falkbanen(NSR:Quay:26534) ~ BUS 100 8:16 8:49 ~ Drammen busstasjon(NSR:Quay:29303) ~ Walk 5m13s ~ Drammen stasjon(NSR:Quay:22) ~ RAIL RE10 8:57 9:14 ~ Sandvika stasjon(NSR:Quay:993) ~ Walk 2m37s ~ Sandvika bussterminal(NSR:Quay:7263) ~ COACH NW150 9:24 10:00 ~ Ringerike sykehus E16(NSR:Quay:29657) ~ BUS 228 10:14 10:31
10,3,2h25m51s,15258,1276,08:05:09,10:31:00,Brakar|Vy,BUS|RAIL,101|100|F4|228,RB:NSR:Quay:26293|RB:NSR:Quay:26535|RB:NSR:Quay:26534|RB:NSR:Quay:29303|RB:NSR:Quay:22|RB:NSR:Quay:258|RB:NSR:Quay:29621|RB:NSR:Quay:27284,Hokksund stasjon(NSR:Quay:402) ~ Walk 51s ~ Hokksund stasjon(NSR:Quay:26293) ~ BUS 101 8:06 8:09 ~ Falkbanen(NSR:Quay:26535) ~ Walk 1m2s ~ Falkbanen(NSR:Quay:26534) ~ BUS 100 8:16 8:49 ~ Drammen busstasjon(NSR:Quay:29303) ~ Walk 5m13s ~ Drammen stasjon(NSR:Quay:22) ~ RAIL F4 9:00 9:53 ~ Hønefoss stasjon(NSR:Quay:258) ~ Walk 10m41s ~ Hønefoss sentrum(NSR:Quay:29621) ~ BUS 228 10:24 10:31
10,2,2h32m,11881,334,08:59:00,11:31:00,Brakar|Vy,BUS|RAIL,R12|200|228,RB:NSR:Quay:993|RB:NSR:Quay:7263|RB:NSR:Quay:101775|RB:NSR:Quay:29621|RB:NSR:Quay:27284,Hokksund stasjon(NSR:Quay:401) ~ RAIL R12 8:59 9:34 ~ Sandvika stasjon(NSR:Quay:993) ~ Walk 2m37s ~ Sandvika bussterminal(NSR:Quay:7263) ~ BUS 200 10:06 10:55 ~ Hønefoss sentrum(NSR:Quay:101775) ~ Walk 2m ~ Hønefoss sentrum(NSR:Quay:29621) ~ BUS 228 11:24 11:31
10,2,1h55m51s,9331,198,10:05:09,12:01:00,Brakar,BUS,101|100|228,RB:NSR:Quay:26293|RB:NSR:Quay:29505|RB:NSR:Quay:101775|RB:NSR:Quay:29621|RB:NSR:Quay:27284,Hokksund stasjon(NSR:Quay:402) ~ Walk 51s ~ Hokksund stasjon(NSR:Quay:26293) ~ BUS 101 10:06 10:26 ~ Åmot skysstasjon(NSR:Quay:29505) ~ BUS 100 10:52 11:49 ~ Hønefoss sentrum(NSR:Quay:101775) ~ Walk 2m ~ Hønefoss sentrum(NSR:Quay:29621) ~ BUS 228 11:54 12:01
